village_id,mgnregs_days_per_hh
VIL001396,78.3
VIL001397,29.7
VIL001398,47.5
VIL001399,35.5
VIL001400,6.3
VIL001401,39.3
VIL001402,7.3
VIL001403,68.8
VIL001404,83.9
VIL001405,87.4
VIL001406,37.9
VIL001407,33.6
VIL001408,92.3
VIL001409,42.5
VIL001410,55.0
VIL001411,43.8
VIL001412,57.0
VIL001413,30.3
VIL001414,65.8
VIL001415,82.9
VIL001416,17.8
VIL001417,18.5
VIL001418,61.4
VIL001419,71.9
VIL001420,22.4
VIL001421,80.4
VIL001422,11.5
VIL001423,1.6
VIL001424,52.3
VIL001425,47.3
VIL001426,1.4
VIL001427,24.4
VIL001428,75.7
VIL001429,38.9
VIL001430,82.4
VIL001431,51.7
VIL001432,78.3
VIL001433,74.1
VIL001434,24.2
VIL001435,52.9
VIL001436,0.0
VIL001437,1.8
VIL001438,20.0
VIL001439,35.3
VIL001440,7.3
VIL001441,31.7
VIL001442,93.0
VIL001443,76.1
VIL001444,23.3
VIL001445,53.8
VIL001446,0.0
VIL001447,88.3
VIL001448,81.3
VIL001449,1.1
VIL001450,44.9
VIL001451,69.3
VIL001452,44.0
VIL001453,69.8
VIL001454,17.8
VIL001455,80.6
VIL001456,31.9
VIL001457,48.8
VIL001458,4.1
VIL001459,83.3
VIL001460,42.7
VIL001461,38.2
VIL001462,12.0
VIL001463,86.0
VIL001464,9.4
VIL001465,32.9
VIL001466,34.4
VIL001467,4.1
VIL001468,11.1
VIL001469,92.5
VIL001470,73.2
VIL001471,75.0
VIL001472,22.0
VIL001473,41.6
VIL001474,47.8
VIL001475,69.4
VIL001476,50.2
VIL001477,60.1
VIL001478,100.0
VIL001479,38.7
VIL001480,73.0
VIL001481,41.3
VIL001482,36.6
VIL001483,0.0
VIL001484,42.3
VIL001485,15.7
VIL001486,28.6
VIL001487,42.6
VIL001488,0.0
VIL001489,79.1
VIL001490,15.2
VIL001491,35.8
VIL001492,20.6
VIL001493,6.6
VIL001494,77.8
VIL001495,100.0
VIL001496,73.0
VIL001497,41.6
VIL001498,16.2
VIL001499,9.4
VIL001500,89.5
VIL001501,100.0
VIL001502,21.4
VIL001503,13.1
VIL001504,2.8
VIL001505,18.2
VIL001506,37.6
VIL001507,50.3
VIL001508,90.1
VIL001509,35.9
VIL001510,77.7
VIL001511,8.7
VIL001512,22.2
VIL001513,11.4
VIL001514,48.3
VIL001515,19.1
VIL001516,48.9
VIL001517,15.8
VIL001518,23.3
VIL001519,84.4
VIL001520,28.5
VIL001521,86.3
VIL001522,38.4
VIL001523,0.0
VIL001524,100.0
VIL001525,34.0
VIL001526,67.6
VIL001527,26.6
VIL001528,90.9
VIL001529,82.3
VIL001530,49.6
VIL001531,53.4
VIL001532,21.4
VIL001533,36.5
VIL001534,39.2
VIL001535,4.2
VIL001536,31.6
VIL001537,52.8
VIL001538,10.7
VIL001539,57.1
VIL001540,45.8
VIL001541,32.7
VIL001542,55.3
VIL001543,53.5
VIL001544,40.2
VIL001545,39.6
VIL001546,59.9
VIL001547,93.9
VIL001548,37.9
VIL001549,80.0
VIL001550,31.6
VIL001551,77.4
VIL001552,87.2
VIL001553,31.1
VIL001554,11.0
VIL001555,8.7
VIL001556,49.6
VIL001557,23.5
VIL001558,53.1
VIL001559,37.6
VIL001560,27.0
VIL001561,26.1
VIL001562,76.0
VIL001563,11.1
VIL001564,74.0
VIL001565,5.7
VIL001566,64.0
VIL001567,50.2
VIL001568,100.0
VIL001569,58.0
VIL001570,50.3
VIL001571,30.8
VIL001572,91.3
VIL001573,39.9
VIL001574,8.1
VIL001575,0.0
VIL001576,33.8
VIL001577,100.0
VIL001578,51.6
VIL001579,82.4
VIL001580,33.7
VIL001581,25.9
VIL001582,76.1
VIL001583,61.6
VIL001584,52.1
VIL001585,56.8
VIL001586,42.3
VIL001587,33.5
VIL001588,8.0
VIL001589,34.6
VIL001590,8.6
VIL001591,21.2
VIL001592,17.0
VIL001593,16.9
VIL001594,42.7
VIL001595,70.9
VIL001596,25.7
VIL001597,45.7
VIL001598,32.5
VIL001599,48.9
VIL001600,45.2
VIL001601,24.1
VIL001602,18.7
VIL001603,54.0
VIL001604,27.9
VIL001605,82.7
VIL001606,8.0
VIL001607,56.4
VIL001608,55.4
VIL001609,75.6
VIL001610,9.8
VIL001611,39.0
VIL001612,56.7
VIL001613,6.0
VIL001614,39.2
VIL001615,53.6
VIL001616,54.4
VIL001617,85.2
VIL001618,66.9
VIL001619,76.0
VIL001620,99.6
VIL001621,60.5
VIL001622,83.0
VIL001623,17.0
VIL001624,34.8
VIL001625,0.0
VIL001626,41.3
VIL001627,100.0
VIL001628,34.3
VIL001629,47.0
VIL001630,81.0
VIL001631,2.4
VIL001632,56.9
VIL001633,66.3
VIL001634,57.2
VIL001635,54.2
VIL001636,17.4
VIL001637,43.1
VIL001638,48.3
VIL001639,69.5
VIL001640,36.8
VIL001641,62.8
VIL001642,100.0
VIL001643,71.4
VIL001644,8.0
VIL001645,89.8
VIL001646,44.5
VIL001647,94.3
VIL001648,59.2
VIL001649,38.1
VIL001650,5.2
VIL001651,57.2
VIL001652,33.5
VIL001653,36.3
VIL001654,48.1
VIL001655,63.4
VIL001656,95.5
VIL001657,0.3
VIL001658,25.3
VIL001659,72.9
VIL001660,71.3
VIL001661,67.5
VIL001662,28.2
VIL001663,49.2
VIL001664,27.0
VIL001665,38.3
VIL001666,49.6
VIL001667,79.7
VIL001668,47.3
VIL001669,97.7
VIL001670,9.1
VIL001671,35.6
VIL001672,29.1
VIL001673,73.1
VIL001674,50.8
VIL001675,37.8
VIL001676,42.2
VIL001677,53.6
VIL001678,29.3
VIL001679,16.6
VIL001680,28.0
VIL001681,26.5
VIL001682,66.6
VIL001683,87.8
VIL001684,30.5
VIL001685,50.0
VIL001686,19.7
VIL001687,42.3
VIL001688,53.1
VIL001689,95.9
VIL001690,4.2
VIL001691,76.6
VIL001692,45.2
VIL001693,39.1
VIL001694,49.2
VIL001695,7.5
VIL001696,24.5
VIL001697,41.2
VIL001698,47.5
VIL001699,65.6
VIL001700,49.6
VIL001701,47.8
VIL001702,28.9
VIL001703,84.1
VIL001704,49.4
VIL001705,56.0
VIL001706,68.3
VIL001707,19.6
VIL001708,52.5
VIL001709,39.0
VIL001710,15.7
VIL001711,38.9
VIL001712,61.4
VIL001713,47.9
VIL001714,14.7
VIL001715,10.4
VIL001716,0.0
VIL001717,23.1
VIL001718,43.4
VIL001719,4.0
VIL001720,34.2
VIL001721,29.5
VIL001722,0.0
VIL001723,11.2
VIL001724,29.3
VIL001725,34.1
VIL001726,78.5
VIL001727,30.5
VIL001728,54.1
VIL001729,63.8
VIL001730,19.7
VIL001731,86.6
VIL001732,100.0
VIL001733,45.4
VIL001734,41.5
VIL001735,39.0
VIL001736,50.7
VIL001737,34.2
VIL001738,45.0
VIL001739,47.5
VIL001740,65.2
VIL001741,66.9
VIL001742,56.8
VIL001743,22.4
VIL001744,46.1
VIL001745,74.9
VIL001746,20.2
VIL001747,10.2
VIL001748,46.0
VIL001749,14.1
VIL001750,63.2
VIL001751,29.1
VIL001752,0.0
VIL001753,10.3
VIL001754,30.7
VIL001755,93.5
VIL001756,63.6
VIL001757,96.9
VIL001758,64.6
VIL001759,82.2
VIL001760,34.5
VIL001761,52.3
VIL001762,14.1
VIL001763,85.6
VIL001764,28.6
VIL001765,8.5
VIL001766,95.4
VIL001767,52.9
VIL001768,52.3
VIL001769,50.8
VIL001770,72.7
VIL001771,38.5
VIL001772,18.1
VIL001773,52.3
VIL001774,81.3
VIL001775,7.8
VIL001776,24.1
VIL001777,60.3
VIL001778,6.3
VIL001779,55.7
VIL001780,0.9
VIL001781,33.0
VIL001782,94.4
VIL001783,71.9
VIL001784,64.8
VIL001785,33.3
VIL001786,66.2
VIL001787,49.7
VIL001788,45.4
VIL001789,47.6
VIL001790,45.5
VIL001791,81.0
VIL001792,76.5
VIL001793,34.3
VIL001794,22.4
VIL001795,33.1
VIL001796,49.3
VIL001797,14.7
VIL001798,22.4
VIL001799,13.7
VIL001800,36.7
VIL001801,93.8
VIL001802,20.3
VIL001803,35.0
VIL001804,43.4
VIL001805,94.1
VIL001806,57.0
VIL001807,28.5
VIL001808,19.3
VIL001809,19.6
VIL001810,93.5
VIL001811,57.2
VIL001812,14.7
VIL001813,29.7
VIL001814,35.3
VIL001815,25.3
VIL001816,59.5
VIL001817,31.2
VIL001818,47.9
VIL001819,31.3
VIL001820,45.1
VIL001821,17.2
VIL001822,80.1
VIL001823,100.0
VIL001824,80.6
VIL001825,55.5
VIL001826,17.5
VIL001827,12.4
VIL001828,65.1
VIL001829,26.5
VIL001830,36.0
VIL001831,63.8
VIL001832,69.2
VIL001833,90.6
VIL001834,63.4
VIL001835,60.5
VIL001836,24.5
VIL001837,41.4
VIL001838,69.6
VIL001839,2.5
VIL001840,14.2
VIL001841,56.8
VIL001842,60.2
VIL001843,100.0
VIL001844,66.1
VIL001845,19.9
VIL001846,26.7
VIL001847,34.8
VIL001848,9.3
VIL001849,29.8
VIL001850,15.8
VIL001851,61.4
VIL001852,65.4
VIL001853,16.0
VIL001854,41.4
VIL001855,23.5
VIL001856,69.0
VIL001857,41.9
VIL001858,51.7
VIL001859,72.4
VIL001860,53.7
VIL001861,88.4
VIL001862,30.8
VIL001863,90.4
VIL001864,13.9
VIL001865,74.2
VIL001866,28.3
VIL001867,14.8
VIL001868,4.7
VIL001869,79.6
VIL001870,100.0
VIL001871,44.3
VIL001872,100.0
VIL001873,1.8
VIL001874,99.8
VIL001875,56.7
VIL001876,39.8
VIL001877,64.7
VIL001878,15.3
VIL001879,80.2
VIL001880,0.0
VIL001881,11.2
VIL001882,61.1
VIL001883,97.2
VIL001884,39.3
VIL001885,70.5
VIL001886,42.6
VIL001887,19.3
VIL001888,62.0
VIL001889,43.7
VIL001890,42.1
VIL001891,45.1
VIL001892,47.1
VIL001893,27.0
VIL001894,68.9
VIL001895,56.3
VIL001896,70.7
VIL001897,16.8
VIL001898,36.3
VIL001899,97.4
VIL001900,100.0
VIL001901,32.7
VIL001902,100.0
VIL001903,39.8
VIL001904,83.3
VIL001905,43.5
VIL001906,3.4
VIL001907,23.7
VIL001908,20.5
VIL001909,50.0
VIL001910,55.7
VIL001911,0.1
VIL001912,53.2
VIL001913,21.1
VIL001914,85.5
VIL001915,49.0
VIL001916,55.2
VIL001917,39.9
VIL001918,29.0
VIL001919,23.3
VIL001920,40.3
VIL001921,37.0
VIL001922,76.3
VIL001923,44.8
VIL001924,52.4
VIL001925,21.6
VIL001926,49.6
VIL001927,44.3
VIL001928,89.1
VIL001929,40.8
VIL001930,43.0
VIL001931,69.7
VIL001932,52.0
VIL001933,100.0
VIL001934,38.0
VIL001935,78.4
VIL001936,21.7
VIL001937,62.4
VIL001938,89.9
VIL001939,7.0
VIL001940,30.0
VIL001941,31.2
VIL001942,68.9
VIL001943,47.8
VIL001944,81.4
VIL001945,80.0
VIL001946,70.5
VIL001947,8.2
VIL001948,27.0
VIL001949,66.2
VIL001950,55.1
VIL001951,26.1
VIL001952,41.9
VIL001953,62.2
VIL001954,43.3
VIL001955,100.0
VIL001956,33.4
VIL001957,15.2
VIL001958,85.2
VIL001959,92.0
VIL001960,27.6
VIL001961,5.6
VIL001962,12.2
VIL001963,68.9
VIL001964,84.1
VIL001965,89.4
VIL001966,25.6
VIL001967,20.9
VIL001968,10.5
VIL001969,12.4
VIL001970,34.5
VIL001971,85.9
VIL001972,2.3
VIL001973,48.2
VIL001974,58.5
VIL001975,84.1
VIL001976,47.1
VIL001977,64.5
VIL001978,9.8
VIL001979,44.3
VIL001980,0.7
VIL001981,85.2
VIL001982,100.0
VIL001983,75.8
VIL001984,48.2
VIL001985,7.8
VIL001986,51.2
VIL001987,98.6
VIL001988,100.0
VIL001989,67.1
VIL001990,80.6
VIL001991,18.8
VIL001992,79.8
VIL001993,26.6
VIL001994,54.8
VIL001995,91.6
VIL001996,33.3
VIL001997,25.0
VIL001998,19.7
VIL001999,54.3
VIL002000,45.6
VIL002001,47.5
VIL002002,0.0
VIL002003,30.2
VIL002004,55.4
VIL002005,75.3
VIL002006,63.0
VIL002007,84.6
VIL002008,7.3
VIL002009,56.5
VIL002010,5.8
VIL002011,41.1
VIL002012,35.2
VIL002013,36.9
VIL002014,60.4
VIL002015,31.1
VIL002016,28.8
VIL002017,44.7
VIL002018,33.9
VIL002019,78.1
VIL002020,55.5
VIL002021,57.2
VIL002022,87.1
VIL002023,48.6
VIL002024,56.4
VIL002025,33.1
VIL002026,75.4
VIL002027,16.5
VIL002028,19.9
VIL002029,61.3
VIL002030,43.0
VIL002031,58.1
VIL002032,91.4
VIL002033,31.4
VIL002034,71.1
VIL002035,0.0
VIL002036,0.0
VIL002037,25.1
VIL002038,19.1
VIL002039,52.1
VIL002040,43.7
VIL002041,57.4
VIL002042,45.5
VIL002043,45.3
VIL002044,46.3
VIL002045,71.8
VIL002046,20.6
VIL002047,42.9
VIL002048,59.7
VIL002049,34.4
VIL002050,74.8
VIL002051,89.3
VIL002052,54.6
VIL002053,65.2
VIL002054,51.6
VIL002055,85.9
VIL002056,94.3
VIL002057,26.9
VIL002058,62.3
VIL002059,92.1
VIL002060,46.5
VIL002061,53.3
VIL002062,80.4
VIL002063,42.4
VIL002064,20.7
VIL002065,100.0
VIL002066,7.3
VIL002067,0.0
VIL002068,0.0
VIL002069,0.0
VIL002070,54.4
VIL002071,88.7
VIL002072,28.5
VIL002073,20.3
VIL002074,56.3
VIL002075,3.1
VIL002076,22.9
VIL002077,50.7
VIL002078,14.6
VIL002079,87.0
VIL002080,35.6
VIL002081,12.5
VIL002082,100.0
VIL002083,28.3
VIL002084,66.5
VIL002085,45.0
VIL002086,37.0
VIL002087,62.3
VIL002088,62.9
VIL002089,38.1
VIL002090,100.0
VIL002091,23.1
VIL002092,13.9
VIL002093,68.5
VIL002094,48.6
VIL002095,40.8
VIL002096,53.6
VIL002097,60.0
VIL002098,99.8
VIL002099,38.5
VIL002100,23.6
VIL002101,86.3
VIL002102,33.9
VIL002103,25.2
VIL002104,58.8
VIL002105,43.4
VIL002106,27.7
VIL002107,23.0
VIL002108,1.0
VIL002109,31.4
VIL002110,16.8
VIL002111,45.9
VIL002112,21.9
VIL002113,26.3
VIL002114,100.0
VIL002115,0.0
VIL002116,96.0
VIL002117,39.8
VIL002118,5.6
VIL002119,31.9
VIL002120,91.1
VIL002121,76.2
VIL002122,44.7
VIL002123,9.5
VIL002124,15.0
VIL002125,81.5
VIL002126,50.4
VIL002127,33.2
VIL002128,21.4
VIL002129,22.0
VIL002130,43.2
VIL002131,21.3
VIL002132,46.1
VIL002133,51.5
VIL002134,47.2
VIL002135,47.6
VIL002136,1.2
VIL002137,63.2
VIL002138,30.8
VIL002139,66.7
VIL002140,75.0
VIL002141,55.1
VIL002142,44.5
VIL002143,33.7
VIL002144,92.1
VIL002145,95.4
VIL002146,56.4
VIL002147,32.1
VIL002148,62.3
VIL002149,100.0
VIL002150,20.4
VIL002151,22.9
VIL002152,41.8
VIL002153,65.8
VIL002154,39.0
VIL002155,59.5
VIL002156,20.1
VIL002157,31.0
VIL002158,58.8
VIL002159,100.0
VIL002160,81.9
VIL002161,96.1
VIL002162,24.6
VIL002163,41.0
VIL002164,41.5
VIL002165,29.4
VIL002166,76.5
VIL002167,15.6
VIL002168,26.7
VIL002169,67.6
VIL002170,29.9
VIL002171,22.5
VIL002172,31.9
VIL002173,55.6
VIL002174,3.7
VIL002175,61.9
VIL002176,40.0
VIL002177,69.6
VIL002178,48.8
VIL002179,76.5
VIL002180,17.9
VIL002181,30.9
VIL002182,29.7
VIL002183,30.6
VIL002184,65.0
VIL002185,70.6
VIL002186,19.3
VIL002187,73.2
VIL002188,82.9
VIL002189,53.1
VIL002190,12.7
VIL002191,4.5
VIL002192,47.1
VIL002193,98.1
VIL002194,40.0
VIL002195,85.0
VIL002196,64.3
VIL002197,4.0
VIL002198,51.9
VIL002199,19.0
VIL002200,14.8
VIL002201,20.4
VIL002202,29.2
VIL002203,34.2
VIL002204,44.2
VIL002205,9.3
VIL002206,37.0
VIL002207,35.0
VIL002208,44.0
VIL002209,38.9
VIL002210,65.8
VIL002211,87.9
VIL002212,47.4
VIL002213,18.7
VIL002214,86.2
VIL002215,8.4
VIL002216,62.4
VIL002217,32.6
VIL002218,21.5
VIL002219,35.6
VIL002220,28.5
VIL002221,60.2
VIL002222,40.8
VIL002223,57.2
VIL002224,33.8
VIL002225,89.1
VIL002226,13.2
VIL002227,46.8
VIL002228,45.8
VIL002229,27.4
VIL002230,44.4
VIL002231,14.4
VIL002232,21.2
VIL002233,25.3
VIL002234,100.0
VIL002235,56.4
VIL002236,0.0
VIL002237,17.8
VIL002238,22.5
VIL002239,29.3
VIL002240,60.3
VIL002241,18.7
VIL002242,56.5
VIL002243,20.2
VIL002244,50.6
VIL002245,45.0
VIL002246,46.6
VIL002247,68.5
VIL002248,97.6
VIL002249,8.0
VIL002250,27.2
VIL002251,20.0
VIL002252,73.7
VIL002253,71.2
VIL002254,31.0
VIL002255,68.4
VIL002256,84.2
VIL002257,53.2
VIL002258,3.7
VIL002259,80.4
VIL002260,41.4
VIL002261,57.4
VIL002262,35.4
VIL002263,74.0
VIL002264,100.0
VIL002265,91.9
VIL002266,80.5
VIL002267,0.0
VIL002268,23.0
VIL002269,87.5
VIL002270,25.3
VIL002271,38.1
VIL002272,71.0
VIL002273,71.2
VIL002274,31.5
VIL002275,73.1
VIL002276,40.7
VIL002277,73.7
VIL002278,92.6
VIL002279,4.6
VIL002280,53.2
VIL002281,43.3
VIL002282,69.0
VIL002283,60.2
VIL002284,13.8
VIL002285,32.3
VIL002286,63.6
VIL002287,49.0
VIL002288,53.2
VIL002289,30.2
VIL002290,77.9
VIL002291,22.6
VIL002292,22.8
VIL002293,69.9
VIL002294,38.9
VIL002295,14.2
VIL002296,23.3
VIL002297,4.3
VIL002298,11.7
VIL002299,15.3
VIL002300,72.2
VIL002301,87.1
VIL002302,62.0
VIL002303,51.4
VIL002304,63.5
VIL002305,43.8
VIL002306,5.6
VIL002307,55.1
VIL002308,14.6
VIL002309,44.6
VIL002310,87.9
VIL002311,55.0
VIL002312,67.6
VIL002313,42.9
VIL002314,33.2
VIL002315,12.3
VIL002316,25.9
VIL002317,48.0
VIL002318,41.1
VIL002319,46.7
VIL002320,27.5
VIL002321,36.3
VIL002322,62.1
VIL002323,48.2
VIL002324,31.2
VIL002325,28.8
VIL002326,91.6
VIL002327,45.3
VIL002328,79.2
VIL002329,10.1
VIL002330,60.0
VIL002331,1.2
VIL002332,70.5
VIL002333,46.5
VIL002334,34.1
VIL002335,29.5
VIL002336,44.6
VIL002337,16.2
VIL002338,19.3
VIL002339,27.3
VIL002340,93.5
VIL002341,33.8
VIL002342,15.5
VIL002343,43.2
VIL002344,53.6
VIL002345,67.2
VIL002346,30.9
VIL002347,21.5
VIL002348,69.0
VIL002349,51.3
VIL002350,47.4
VIL002351,27.5
VIL002352,55.5
VIL002353,17.7
VIL002354,71.3
VIL002355,34.4
VIL002356,35.8
VIL002357,31.7
VIL002358,57.3
VIL002359,52.8
VIL002360,12.4
VIL002361,19.2
VIL002362,1.9
VIL002363,37.9
VIL002364,87.6
VIL002365,46.4
VIL002366,36.0
VIL002367,63.3
VIL002368,25.6
VIL002369,57.4
VIL002370,79.4
VIL002371,28.3
VIL002372,0.0
VIL002373,80.0
VIL002374,32.9
VIL002375,55.2
VIL002376,28.4
VIL002377,58.7
VIL002378,51.7
VIL002379,51.0
VIL002380,54.7
VIL002381,32.8
VIL002382,26.8
VIL002383,61.2
VIL002384,38.7
VIL002385,60.8
VIL002386,23.7
VIL002387,93.1
VIL002388,31.5
VIL002389,17.2
VIL002390,41.5
VIL002391,4.7
VIL002392,45.6
VIL002393,40.2
VIL002394,11.5
VIL002395,42.1
VIL002396,13.9
VIL002397,9.0
VIL002398,50.8
VIL002399,63.4
VIL002400,29.4
VIL002401,59.6
VIL002402,15.1
VIL002403,45.3
VIL002404,32.0
VIL002405,95.4
VIL002406,34.0
VIL002407,37.1
VIL002408,13.9
VIL002409,38.0
VIL002410,37.6
VIL002411,39.5
VIL002412,49.5
VIL002413,63.4
VIL002414,88.2
VIL002415,7.1
VIL002416,53.1
VIL002417,33.5
VIL002418,22.6
VIL002419,11.6
VIL002420,34.6
VIL002421,36.0
VIL002422,100.0
VIL002423,50.0
VIL002424,28.9
VIL002425,38.8
VIL002426,42.8
VIL002427,8.7
VIL002428,24.0
VIL002429,24.5
VIL002430,80.4
VIL002431,50.7
VIL002432,5.1
VIL002433,49.5
VIL002434,26.9
VIL002435,2.3
VIL002436,53.2
VIL002437,28.0
VIL002438,79.2
VIL002439,47.6
VIL002440,66.2
VIL002441,76.4
VIL002442,100.0
VIL002443,54.3
VIL002444,93.4
VIL002445,49.2
VIL002446,42.1
VIL002447,20.9
VIL002448,28.3
VIL002449,25.6
VIL002450,0.0
VIL002451,27.4
VIL002452,97.8
VIL002453,7.7
VIL002454,77.0
VIL002455,55.0
VIL002456,60.1
VIL002457,32.2
VIL002458,55.0
VIL002459,33.8
VIL002460,32.0
VIL002461,32.6
VIL002462,60.1
VIL002463,32.2
VIL002464,81.5
VIL002465,36.8
VIL002466,25.9
VIL002467,21.7
VIL002468,59.0
VIL002469,54.0
VIL002470,8.5
VIL002471,42.2
VIL002472,12.0
VIL002473,48.0
VIL002474,23.8
VIL002475,10.6
VIL002476,26.6
VIL002477,75.6
VIL002478,29.5
VIL002479,73.4
VIL002480,39.6
VIL002481,4.2
VIL002482,46.4
VIL002483,16.1
VIL002484,45.6
VIL002485,7.1
VIL002486,40.9
VIL002487,16.2
VIL002488,98.3
VIL002489,63.4
VIL002490,24.2
VIL002491,23.6
VIL002492,37.6
VIL002493,26.3
VIL002494,81.3
VIL002495,79.3
VIL002496,67.8
VIL002497,37.2
VIL002498,31.9
VIL002499,42.1
VIL002500,41.2
VIL002501,93.5
VIL002502,82.0
VIL002503,19.9
VIL002504,46.1
VIL002505,40.5
VIL002506,2.9
VIL002507,79.1
VIL002508,50.9
VIL002509,45.0
VIL002510,25.4
VIL002511,19.8
VIL002512,83.9
VIL002513,66.9
VIL002514,64.2
VIL002515,35.1
VIL002516,35.9
VIL002517,45.0
VIL002518,14.3
VIL002519,40.7
VIL002520,35.1
VIL002521,25.0
VIL002522,21.8
VIL002523,34.7
VIL002524,80.1
VIL002525,10.7
VIL002526,8.9
VIL002527,20.5
VIL002528,21.2
VIL002529,6.8
VIL002530,33.0
VIL002531,63.3
VIL002532,9.3
VIL002533,55.1
VIL002534,94.0
VIL002535,83.3
VIL002536,68.8
VIL002537,14.6
VIL002538,93.2
VIL002539,88.7
VIL002540,79.8
VIL002541,93.3
VIL002542,13.4
VIL002543,69.5
VIL002544,58.9
VIL002545,41.9
VIL002546,53.7
VIL002547,0.4
VIL002548,55.6
VIL002549,0.0
VIL002550,61.1
VIL002551,26.6
VIL002552,84.8
VIL002553,53.3
VIL002554,38.2
VIL002555,31.9
VIL002556,78.9
VIL002557,41.8
VIL002558,11.5
VIL002559,64.6
VIL002560,43.9
VIL002561,10.9
VIL002562,32.4
VIL002563,17.3
VIL002564,27.9
VIL002565,51.6
VIL002566,29.1
VIL002567,44.1
VIL002568,40.6
VIL002569,50.1
VIL002570,22.4
VIL002571,16.5
VIL002572,46.3
VIL002573,100.0
VIL002574,11.3
VIL002575,49.4
VIL002576,21.5
VIL002577,89.9
VIL002578,36.4
VIL002579,78.3
VIL002580,9.9
VIL002581,21.8
VIL002582,100.0
VIL002583,40.9
VIL002584,54.8
VIL002585,69.6
VIL002586,52.0
VIL002587,38.2
VIL002588,10.6
VIL002589,21.5
VIL002590,59.6
VIL002591,93.2
VIL002592,82.1
VIL002593,79.9
VIL002594,24.4
VIL002595,97.9
VIL002596,29.7
VIL002597,70.8
VIL002598,37.9
VIL002599,1.9
VIL002600,63.1
VIL002601,16.9
VIL002602,100.0
VIL002603,43.7
VIL002604,6.0
VIL002605,68.3
VIL002606,20.7
VIL002607,38.0
VIL002608,20.6
VIL002609,17.9
VIL002610,19.3
VIL002611,57.3
VIL002612,12.0
VIL002613,82.0
VIL002614,37.1
VIL002615,51.0
VIL002616,23.1
VIL002617,57.7
VIL002618,16.0
VIL002619,36.9
VIL002620,75.0
VIL002621,28.4
VIL002622,88.0
VIL002623,49.2
VIL002624,27.8
VIL002625,16.1
VIL002626,28.9
VIL002627,0.0
VIL002628,66.0
VIL002629,30.4
VIL002630,93.7
VIL002631,35.3
VIL002632,41.3
VIL002633,51.4
VIL002634,36.4
VIL002635,65.4
VIL002636,19.8
VIL002637,56.8
VIL002638,26.8
VIL002639,43.2
VIL002640,33.1
VIL002641,41.2
VIL002642,93.8
VIL002643,67.9
VIL002644,34.6
VIL002645,54.5
VIL002646,37.6
VIL002647,100.0
VIL002648,73.5
VIL002649,67.9
VIL002650,31.2
VIL002651,23.1
VIL002652,33.8
VIL002653,22.7
VIL002654,72.1
VIL002655,40.8
VIL002656,79.6
VIL002657,25.9
VIL002658,39.9
VIL002659,94.5
VIL002660,83.5
VIL002661,62.9
VIL002662,45.6
VIL002663,40.5
VIL002664,61.5
VIL002665,19.8
VIL002666,35.4
VIL002667,75.5
VIL002668,96.8
VIL002669,22.9
VIL002670,36.7
VIL002671,63.9
VIL002672,15.0
VIL002673,11.6
VIL002674,44.8
VIL002675,8.3
VIL002676,43.7
VIL002677,11.4
VIL002678,38.7
VIL002679,51.8
VIL002680,16.3
VIL002681,72.8
VIL002682,40.2
VIL002683,0.0
VIL002684,15.7
VIL002685,59.3
VIL002686,35.8
VIL002687,26.5
VIL002688,36.9
VIL002689,30.8
VIL002690,88.1
VIL002691,67.2
VIL002692,54.8
VIL002693,45.3
VIL002694,5.8
VIL002695,38.6
VIL002696,55.2
VIL002697,15.5
VIL002698,71.3
VIL002699,86.0
VIL002700,82.1
VIL002701,38.5
VIL002702,57.8
VIL002703,19.1
VIL002704,78.9
VIL002705,100.0
VIL002706,36.2
VIL002707,22.4
VIL002708,55.7
VIL002709,30.6
VIL002710,42.5
VIL002711,58.5
VIL002712,12.9
VIL002713,5.7
VIL002714,47.5
VIL002715,30.5
VIL002716,60.6
VIL002717,55.5
VIL002718,11.2
VIL002719,24.2
VIL002720,8.4
VIL002721,86.1
VIL002722,55.7
VIL002723,73.3
VIL002724,26.1
VIL002725,19.2
VIL002726,7.1
VIL002727,25.6
VIL002728,28.4
VIL002729,100.0
VIL002730,72.2
VIL002731,100.0
VIL002732,66.8
VIL002733,46.5
VIL002734,73.7
VIL002735,76.4
VIL002736,61.2
VIL002737,67.8
VIL002738,30.1
VIL002739,63.6
VIL002740,43.8
VIL002741,19.4
VIL002742,8.4
VIL002743,38.2
VIL002744,33.0
VIL002745,52.0
VIL002746,63.5
VIL002747,40.0
VIL002748,76.1
VIL002749,61.9
VIL002750,9.1
VIL002751,12.6
VIL002752,12.8
VIL002753,65.9
VIL002754,24.0
VIL002755,5.0
VIL002756,47.6
VIL002757,61.4
VIL002758,28.2
VIL002759,26.8
VIL002760,40.2
VIL002761,28.3
VIL002762,81.3
VIL002763,72.9
VIL002764,6.0
VIL002765,26.1
VIL002766,81.4
VIL002767,12.0
VIL002768,49.8
VIL002769,11.6
VIL002770,11.6
VIL002771,14.4
VIL002772,78.5
VIL002773,63.3
VIL002774,62.1
VIL002775,78.3
VIL002776,34.3
VIL002777,54.5
VIL002778,54.0
VIL002779,42.0
VIL002780,22.8
VIL002781,24.9
VIL002782,3.4
VIL002783,88.9
VIL002784,36.7
VIL002785,69.1
VIL002786,24.6
VIL002787,4.9
VIL002788,51.6
VIL002789,22.8
VIL002790,35.5
VIL002791,29.2
VIL002792,81.7
VIL002793,23.1
