village_id,pmay_beneficiaries_per_1000hh
VIL001395,79.3
VIL001396,115.9
VIL001397,182.3
VIL001398,96.8
VIL001399,123.9
VIL001400,95.2
VIL001401,84.0
VIL001402,119.3
VIL001403,17.7
VIL001404,75.0
VIL001405,159.8
VIL001406,125.7
VIL001407,123.4
VIL001408,94.4
VIL001409,175.9
VIL001410,164.0
VIL001411,190.8
VIL001412,95.6
VIL001413,243.9
VIL001414,263.6
VIL001415,158.6
VIL001416,211.9
VIL001417,110.8
VIL001418,219.5
VIL001419,175.8
VIL001420,49.5
VIL001421,85.1
VIL001422,86.6
VIL001423,120.9
VIL001424,125.2
VIL001425,33.9
VIL001426,144.2
VIL001427,63.9
VIL001428,121.7
VIL001429,183.2
VIL001430,158.0
VIL001431,124.1
VIL001432,247.8
VIL001433,26.1
VIL001434,128.1
VIL001435,266.4
VIL001436,72.8
VIL001437,140.0
VIL001438,212.9
VIL001439,71.3
VIL001440,67.8
VIL001441,179.1
VIL001442,97.8
VIL001443,221.9
VIL001444,233.6
VIL001445,153.4
VIL001446,20.7
VIL001447,17.0
VIL001448,158.0
VIL001449,83.3
VIL001450,228.6
VIL001451,70.7
VIL001452,46.4
VIL001453,84.8
VIL001454,131.8
VIL001455,166.4
VIL001456,89.9
VIL001457,17.9
VIL001458,143.6
VIL001459,17.0
VIL001460,52.7
VIL001461,28.6
VIL001462,175.6
VIL001463,90.8
VIL001464,107.8
VIL001465,144.3
VIL001466,78.9
VIL001467,218.9
VIL001468,50.7
VIL001469,98.2
VIL001470,62.5
VIL001471,1.2
VIL001472,43.0
VIL001473,198.6
VIL001474,44.6
VIL001475,58.1
VIL001476,145.4
VIL001477,107.5
VIL001478,166.8
VIL001479,122.2
VIL001480,65.4
VIL001481,108.9
VIL001482,142.7
VIL001483,114.8
VIL001484,37.0
VIL001485,172.7
VIL001486,220.2
VIL001487,80.3
VIL001488,170.1
VIL001489,216.6
VIL001490,171.4
VIL001491,149.2
VIL001492,111.6
VIL001493,88.0
VIL001494,0.0
VIL001495,14.0
VIL001496,99.9
VIL001497,208.0
VIL001498,239.2
VIL001499,144.9
VIL001500,145.9
VIL001501,124.4
VIL001502,252.1
VIL001503,49.3
VIL001504,197.7
VIL001505,111.6
VIL001506,26.5
VIL001507,106.7
VIL001508,91.2
VIL001509,75.1
VIL001510,161.0
VIL001511,92.7
VIL001512,115.9
VIL001513,165.9
VIL001514,247.8
VIL001515,181.6
VIL001516,52.4
VIL001517,86.5
VIL001518,222.7
VIL001519,210.2
VIL001520,76.3
VIL001521,150.9
VIL001522,225.9
VIL001523,176.1
VIL001524,278.5
VIL001525,119.8
VIL001526,32.2
VIL001527,111.9
VIL001528,122.0
VIL001529,145.4
VIL001530,99.6
VIL001531,78.8
VIL001532,52.5
VIL001533,76.7
VIL001534,173.1
VIL001535,224.1
VIL001536,107.0
VIL001537,77.3
VIL001538,265.3
VIL001539,139.8
VIL001540,105.1
VIL001541,127.2
VIL001542,119.0
VIL001543,208.0
VIL001544,56.8
VIL001545,92.0
VIL001546,173.8
VIL001547,225.0
VIL001548,208.5
VIL001549,73.6
VIL001550,0.0
VIL001551,30.9
VIL001552,5.6
VIL001553,48.9
VIL001554,269.4
VIL001555,228.1
VIL001556,75.8
VIL001557,180.7
VIL001558,144.9
VIL001559,42.4
VIL001560,176.7
VIL001561,87.9
VIL001562,182.2
VIL001563,58.6
VIL001564,74.0
VIL001565,161.2
VIL001566,148.2
VIL001567,208.8
VIL001568,29.8
VIL001569,93.4
VIL001570,33.6
VIL001571,206.3
VIL001572,12.3
VIL001573,102.4
VIL001574,151.9
VIL001575,107.2
VIL001576,223.3
VIL001577,99.5
VIL001578,120.8
VIL001579,186.9
VIL001580,217.6
VIL001581,147.8
VIL001582,89.8
VIL001583,157.4
VIL001584,91.7
VIL001585,73.7
VIL001586,45.9
VIL001587,164.1
VIL001588,205.9
VIL001589,5.8
VIL001590,68.3
VIL001591,61.9
VIL001592,178.9
VIL001593,116.2
VIL001594,73.6
VIL001595,127.2
VIL001596,32.0
VIL001597,245.8
VIL001598,97.0
VIL001599,119.0
VIL001600,56.6
VIL001601,39.4
VIL001602,242.2
VIL001603,244.8
VIL001604,184.7
VIL001605,225.3
VIL001606,226.1
VIL001607,223.1
VIL001608,253.1
VIL001609,150.7
VIL001610,86.3
VIL001611,36.7
VIL001612,78.9
VIL001613,1.9
VIL001614,45.5
VIL001615,5.6
VIL001616,25.9
VIL001617,105.9
VIL001618,131.9
VIL001619,40.4
VIL001620,155.5
VIL001621,118.8
VIL001622,206.7
VIL001623,55.5
VIL001624,150.4
VIL001625,103.6
VIL001626,179.5
VIL001627,131.6
VIL001628,134.9
VIL001629,202.7
VIL001630,65.7
VIL001631,82.0
VIL001632,88.6
VIL001633,158.7
VIL001634,224.8
VIL001635,137.2
VIL001636,159.9
VIL001637,193.0
VIL001638,56.8
VIL001639,101.3
VIL001640,60.1
VIL001641,168.7
VIL001642,223.8
VIL001643,22.6
VIL001644,150.4
VIL001645,0.0
VIL001646,198.0
VIL001647,92.8
VIL001648,100.9
VIL001649,44.7
VIL001650,194.3
VIL001651,56.0
VIL001652,155.2
VIL001653,225.9
VIL001654,59.7
VIL001655,122.2
VIL001656,194.0
VIL001657,145.2
VIL001658,222.5
VIL001659,110.7
VIL001660,79.0
VIL001661,298.8
VIL001662,1.1
VIL001663,167.9
VIL001664,13.6
VIL001665,108.7
VIL001666,106.7
VIL001667,199.3
VIL001668,74.2
VIL001669,62.1
VIL001670,105.0
VIL001671,80.8
VIL001672,189.7
VIL001673,124.5
VIL001674,297.7
VIL001675,28.3
VIL001676,73.6
VIL001677,206.9
VIL001678,148.2
VIL001679,3.9
VIL001680,34.6
VIL001681,41.2
VIL001682,77.3
VIL001683,56.3
VIL001684,129.5
VIL001685,209.1
VIL001686,39.6
VIL001687,153.1
VIL001688,81.0
VIL001689,30.5
VIL001690,111.8
VIL001691,141.8
VIL001692,246.0
VIL001693,135.8
VIL001694,84.1
VIL001695,177.6
VIL001696,171.6
VIL001697,161.4
VIL001698,40.2
VIL001699,183.5
VIL001700,54.9
VIL001701,260.8
VIL001702,48.8
VIL001703,95.7
VIL001704,168.3
VIL001705,212.7
VIL001706,105.2
VIL001707,171.0
VIL001708,45.7
VIL001709,87.9
VIL001710,238.8
VIL001711,220.4
VIL001712,160.2
VIL001713,199.3
VIL001714,188.9
VIL001715,31.8
VIL001716,104.6
VIL001717,82.7
VIL001718,76.6
VIL001719,175.5
VIL001720,232.6
VIL001721,203.6
VIL001722,62.8
VIL001723,173.1
VIL001724,43.9
VIL001725,110.0
VIL001726,147.9
VIL001727,59.7
VIL001728,105.8
VIL001729,24.2
VIL001730,14.9
VIL001731,25.0
VIL001732,233.6
VIL001733,239.8
VIL001734,223.2
VIL001735,65.3
VIL001736,217.6
VIL001737,205.2
VIL001738,196.9
VIL001739,107.6
VIL001740,38.2
VIL001741,41.9
VIL001742,137.3
VIL001743,124.5
VIL001744,97.1
VIL001745,208.5
VIL001746,59.9
VIL001747,239.7
VIL001748,36.6
VIL001749,243.4
VIL001750,232.4
VIL001751,214.9
VIL001752,148.6
VIL001753,183.8
VIL001754,26.0
VIL001755,134.2
VIL001756,0.0
VIL001757,151.6
VIL001758,96.3
VIL001759,110.8
VIL001760,219.1
VIL001761,138.0
VIL001762,193.5
VIL001763,213.7
VIL001764,192.8
VIL001765,78.3
VIL001766,54.5
VIL001767,161.4
VIL001768,168.8
VIL001769,137.7
VIL001770,188.5
VIL001771,120.7
VIL001772,82.7
VIL001773,26.9
VIL001774,229.7
VIL001775,118.1
VIL001776,92.8
VIL001777,198.2
VIL001778,115.7
VIL001779,249.3
VIL001780,92.8
VIL001781,76.3
VIL001782,262.3
VIL001783,36.3
VIL001784,19.6
VIL001785,45.1
VIL001786,8.1
VIL001787,45.8
VIL001788,200.6
VIL001789,140.4
VIL001790,224.6
VIL001791,53.5
VIL001792,195.4
VIL001793,24.0
VIL001794,57.5
VIL001795,228.9
VIL001796,28.7
VIL001797,187.5
VIL001798,223.0
VIL001799,133.7
VIL001800,54.4
VIL001801,131.8
VIL001802,193.5
VIL001803,66.3
VIL001804,48.9
VIL001805,271.3
VIL001806,108.5
VIL001807,164.8
VIL001808,165.9
VIL001809,160.8
VIL001810,86.6
VIL001811,126.5
VIL001812,102.4
VIL001813,123.5
VIL001814,131.7
VIL001815,83.4
VIL001816,0.0
VIL001817,38.1
VIL001818,75.7
VIL001819,98.6
VIL001820,127.6
VIL001821,155.8
VIL001822,32.3
VIL001823,120.6
VIL001824,46.0
VIL001825,189.3
VIL001826,170.9
VIL001827,112.3
VIL001828,143.4
VIL001829,54.6
VIL001830,106.8
VIL001831,73.4
VIL001832,81.5
VIL001833,14.9
VIL001834,64.5
VIL001835,67.9
VIL001836,181.0
VIL001837,67.0
VIL001838,109.5
VIL001839,125.9
VIL001840,228.7
VIL001841,120.0
VIL001842,216.8
VIL001843,66.5
VIL001844,206.4
VIL001845,195.6
VIL001846,209.0
VIL001847,84.5
VIL001848,16.8
VIL001849,64.1
VIL001850,78.5
VIL001851,53.5
VIL001852,264.7
VIL001853,176.0
VIL001854,70.0
VIL001855,121.0
VIL001856,28.6
VIL001857,113.8
VIL001858,233.6
VIL001859,68.3
VIL001860,195.8
VIL001861,89.1
VIL001862,113.0
VIL001863,114.9
VIL001864,39.2
VIL001865,122.9
VIL001866,131.2
VIL001867,214.2
VIL001868,232.4
VIL001869,67.5
VIL001870,11.2
VIL001871,121.3
VIL001872,133.7
VIL001873,148.9
VIL001874,128.2
VIL001875,232.0
VIL001876,97.5
VIL001877,76.2
VIL001878,115.7
VIL001879,133.8
VIL001880,53.4
VIL001881,90.4
VIL001882,109.1
VIL001883,60.6
VIL001884,59.1
VIL001885,170.6
VIL001886,152.9
VIL001887,102.8
VIL001888,97.6
VIL001889,66.6
VIL001890,244.3
VIL001891,143.6
VIL001892,220.6
VIL001893,138.6
VIL001894,134.3
VIL001895,77.4
VIL001896,57.8
VIL001897,86.3
VIL001898,155.9
VIL001899,197.8
VIL001900,248.4
VIL001901,168.9
VIL001902,60.7
VIL001903,167.8
VIL001904,34.6
VIL001905,87.1
VIL001906,43.5
VIL001907,233.2
VIL001908,69.5
VIL001909,184.1
VIL001910,84.7
VIL001911,81.1
VIL001912,88.7
VIL001913,246.4
VIL001914,143.6
VIL001915,122.7
VIL001916,114.3
VIL001917,86.6
VIL001918,225.0
VIL001919,90.8
VIL001920,72.0
VIL001921,156.1
VIL001922,78.8
VIL001923,125.4
VIL001924,106.4
VIL001925,198.3
VIL001926,53.3
VIL001927,180.2
VIL001928,72.9
VIL001929,120.5
VIL001930,111.4
VIL001931,215.0
VIL001932,155.4
VIL001933,33.7
VIL001934,33.8
VIL001935,131.2
VIL001936,71.4
VIL001937,45.7
VIL001938,127.3
VIL001939,150.0
VIL001940,239.2
VIL001941,137.6
VIL001942,90.4
VIL001943,101.4
VIL001944,173.0
VIL001945,110.4
VIL001946,98.5
VIL001947,259.7
VIL001948,82.7
VIL001949,213.3
VIL001950,67.5
VIL001951,177.3
VIL001952,104.4
VIL001953,30.0
VIL001954,35.5
VIL001955,123.9
VIL001956,67.7
VIL001957,138.2
VIL001958,68.3
VIL001959,133.7
VIL001960,252.9
VIL001961,224.2
VIL001962,81.0
VIL001963,217.8
VIL001964,104.4
VIL001965,2.7
VIL001966,132.0
VIL001967,148.1
VIL001968,28.2
VIL001969,157.8
VIL001970,84.2
VIL001971,35.9
VIL001972,110.2
VIL001973,160.7
VIL001974,80.2
VIL001975,215.2
VIL001976,50.5
VIL001977,152.5
VIL001978,96.0
VIL001979,109.1
VIL001980,109.1
VIL001981,267.1
VIL001982,208.6
VIL001983,77.5
VIL001984,119.8
VIL001985,128.8
VIL001986,32.0
VIL001987,75.1
VIL001988,138.2
VIL001989,57.2
VIL001990,80.3
VIL001991,142.8
VIL001992,9.6
VIL001993,123.1
VIL001994,41.4
VIL001995,64.6
VIL001996,82.9
VIL001997,170.2
VIL001998,82.3
VIL001999,114.8
VIL002000,172.0
VIL002001,135.2
VIL002002,47.9
VIL002003,109.8
VIL002004,50.9
VIL002005,42.5
VIL002006,195.8
VIL002007,195.5
VIL002008,225.5
VIL002009,226.8
VIL002010,156.9
VIL002011,239.4
VIL002012,59.6
VIL002013,144.3
VIL002014,184.7
VIL002015,192.9
VIL002016,81.3
VIL002017,90.9
VIL002018,95.2
VIL002019,61.2
VIL002020,0.4
VIL002021,140.0
VIL002022,113.7
VIL002023,107.1
VIL002024,121.8
VIL002025,204.0
VIL002026,51.2
VIL002027,52.0
VIL002028,104.5
VIL002029,117.5
VIL002030,246.0
VIL002031,151.0
VIL002032,117.9
VIL002033,64.1
VIL002034,38.2
VIL002035,112.8
VIL002036,176.8
VIL002037,147.3
VIL002038,205.5
VIL002039,193.0
VIL002040,228.5
VIL002041,194.3
VIL002042,185.7
VIL002043,129.3
VIL002044,222.8
VIL002045,69.8
VIL002046,114.2
VIL002047,30.5
VIL002048,130.9
VIL002049,205.6
VIL002050,131.0
VIL002051,184.8
VIL002052,203.3
VIL002053,117.6
VIL002054,147.3
VIL002055,10.6
VIL002056,117.8
VIL002057,242.4
VIL002058,93.7
VIL002059,224.8
VIL002060,93.4
VIL002061,202.4
VIL002062,102.2
VIL002063,253.0
VIL002064,101.6
VIL002065,158.5
VIL002066,169.6
VIL002067,247.5
VIL002068,128.9
VIL002069,13.4
VIL002070,64.7
VIL002071,171.9
VIL002072,231.0
VIL002073,20.1
VIL002074,39.6
VIL002075,65.3
VIL002076,161.0
VIL002077,80.7
VIL002078,130.3
VIL002079,218.3
VIL002080,171.0
VIL002081,87.5
VIL002082,226.7
VIL002083,53.3
VIL002084,168.1
VIL002085,161.3
VIL002086,196.8
VIL002087,118.0
VIL002088,94.9
VIL002089,155.6
VIL002090,126.5
VIL002091,98.9
VIL002092,190.8
VIL002093,163.7
VIL002094,28.5
VIL002095,263.9
VIL002096,31.7
VIL002097,21.8
VIL002098,176.3
VIL002099,97.1
VIL002100,52.8
VIL002101,107.8
VIL002102,150.8
VIL002103,28.8
VIL002104,208.0
VIL002105,99.2
VIL002106,105.3
VIL002107,42.0
VIL002108,102.0
VIL002109,30.3
VIL002110,107.6
VIL002111,143.4
VIL002112,57.5
VIL002113,72.0
VIL002114,45.3
VIL002115,243.1
VIL002116,176.6
VIL002117,65.5
VIL002118,159.0
VIL002119,70.5
VIL002120,45.2
VIL002121,210.7
VIL002122,118.6
VIL002123,152.1
VIL002124,116.5
VIL002125,116.1
VIL002126,55.2
VIL002127,220.0
VIL002128,46.7
VIL002129,121.3
VIL002130,196.3
VIL002131,53.5
VIL002132,102.0
VIL002133,175.0
VIL002134,138.1
VIL002135,49.0
VIL002136,131.8
VIL002137,11.9
VIL002138,114.3
VIL002139,117.1
VIL002140,46.4
VIL002141,207.5
VIL002142,28.9
VIL002143,103.0
VIL002144,212.8
VIL002145,98.2
VIL002146,136.6
VIL002147,113.4
VIL002148,149.3
VIL002149,20.5
VIL002150,54.2
VIL002151,180.0
VIL002152,46.7
VIL002153,115.4
VIL002154,215.0
VIL002155,83.9
VIL002156,199.5
VIL002157,88.8
VIL002158,176.4
VIL002159,139.8
VIL002160,131.2
VIL002161,59.7
VIL002162,236.3
VIL002163,100.3
VIL002164,172.9
VIL002165,45.4
VIL002166,49.5
VIL002167,163.7
VIL002168,80.3
VIL002169,111.3
VIL002170,118.9
VIL002171,125.1
VIL002172,167.0
VIL002173,171.0
VIL002174,183.0
VIL002175,43.7
VIL002176,52.0
VIL002177,115.8
VIL002178,127.9
VIL002179,121.8
VIL002180,61.1
VIL002181,88.2
VIL002182,232.6
VIL002183,21.1
VIL002184,87.7
VIL002185,211.9
VIL002186,10.9
VIL002187,14.6
VIL002188,187.2
VIL002189,20.5
VIL002190,217.0
VIL002191,143.3
VIL002192,51.2
VIL002193,155.5
VIL002194,233.2
VIL002195,244.0
VIL002196,161.3
VIL002197,263.4
VIL002198,135.1
VIL002199,46.0
VIL002200,5.4
VIL002201,90.9
VIL002202,187.3
VIL002203,189.0
VIL002204,28.7
VIL002205,0.0
VIL002206,39.2
VIL002207,154.1
VIL002208,31.8
VIL002209,113.5
VIL002210,48.7
VIL002211,178.5
VIL002212,179.8
VIL002213,124.7
VIL002214,69.5
VIL002215,156.2
VIL002216,63.7
VIL002217,11.7
VIL002218,110.7
VIL002219,176.3
VIL002220,45.0
VIL002221,81.7
VIL002222,118.9
VIL002223,230.8
VIL002224,69.7
VIL002225,256.4
VIL002226,92.7
VIL002227,66.4
VIL002228,78.4
VIL002229,10.9
VIL002230,69.1
VIL002231,131.3
VIL002232,72.5
VIL002233,200.3
VIL002234,84.5
VIL002235,107.3
VIL002236,66.4
VIL002237,161.2
VIL002238,208.7
VIL002239,98.3
VIL002240,189.1
VIL002241,144.3
VIL002242,124.0
VIL002243,47.7
VIL002244,193.4
VIL002245,108.7
VIL002246,98.8
VIL002247,10.6
VIL002248,44.7
VIL002249,245.0
VIL002250,243.3
VIL002251,0.0
VIL002252,79.2
VIL002253,97.6
VIL002254,51.3
VIL002255,90.9
VIL002256,141.5
VIL002257,177.3
VIL002258,90.7
VIL002259,77.8
VIL002260,132.5
VIL002261,104.5
VIL002262,42.9
VIL002263,235.7
VIL002264,35.9
VIL002265,107.8
VIL002266,107.0
VIL002267,55.7
VIL002268,143.5
VIL002269,131.2
VIL002270,219.4
VIL002271,86.5
VIL002272,267.4
VIL002273,32.2
VIL002274,65.4
VIL002275,52.7
VIL002276,28.3
VIL002277,212.2
VIL002278,0.0
VIL002279,234.9
VIL002280,167.8
VIL002281,225.5
VIL002282,151.3
VIL002283,154.2
VIL002284,94.9
VIL002285,47.6
VIL002286,49.3
VIL002287,63.9
VIL002288,234.2
VIL002289,187.8
VIL002290,126.5
VIL002291,45.9
VIL002292,106.5
VIL002293,217.6
VIL002294,188.0
VIL002295,233.0
VIL002296,117.4
VIL002297,108.9
VIL002298,195.4
VIL002299,39.3
VIL002300,195.7
VIL002301,50.8
VIL002302,224.9
VIL002303,22.6
VIL002304,220.7
VIL002305,229.2
VIL002306,101.2
VIL002307,49.0
VIL002308,127.1
VIL002309,20.6
VIL002310,165.8
VIL002311,28.3
VIL002312,247.7
VIL002313,0.3
VIL002314,129.1
VIL002315,221.3
VIL002316,131.1
VIL002317,254.0
VIL002318,177.8
VIL002319,79.6
VIL002320,45.8
VIL002321,142.1
VIL002322,58.1
VIL002323,29.3
VIL002324,37.0
VIL002325,103.4
VIL002326,126.8
VIL002327,208.4
VIL002328,72.4
VIL002329,211.0
VIL002330,112.1
VIL002331,109.2
VIL002332,112.9
VIL002333,154.9
VIL002334,217.4
VIL002335,151.7
VIL002336,122.6
VIL002337,133.2
VIL002338,239.1
VIL002339,190.6
VIL002340,83.8
VIL002341,193.9
VIL002342,230.7
VIL002343,157.2
VIL002344,224.4
VIL002345,111.8
VIL002346,17.3
VIL002347,268.0
VIL002348,115.5
VIL002349,124.7
VIL002350,90.1
VIL002351,93.5
VIL002352,86.7
VIL002353,93.0
VIL002354,148.7
VIL002355,280.4
VIL002356,49.0
VIL002357,141.1
VIL002358,181.9
VIL002359,80.5
VIL002360,199.9
VIL002361,114.9
VIL002362,96.1
VIL002363,185.2
VIL002364,99.2
VIL002365,222.7
VIL002366,148.4
VIL002367,171.9
VIL002368,0.0
VIL002369,119.0
VIL002370,4.3
VIL002371,237.7
VIL002372,110.9
VIL002373,124.7
VIL002374,140.0
VIL002375,54.0
VIL002376,68.4
VIL002377,101.7
VIL002378,184.8
VIL002379,162.1
VIL002380,20.2
VIL002381,142.1
VIL002382,72.1
VIL002383,218.6
VIL002384,33.2
VIL002385,119.4
VIL002386,264.1
VIL002387,80.2
VIL002388,82.5
VIL002389,96.9
VIL002390,134.4
VIL002391,134.4
VIL002392,74.4
VIL002393,157.2
VIL002394,24.8
VIL002395,69.3
VIL002396,165.3
VIL002397,107.6
VIL002398,25.6
VIL002399,101.1
VIL002400,53.2
VIL002401,133.5
VIL002402,160.0
VIL002403,42.1
VIL002404,65.4
VIL002405,58.2
VIL002406,143.2
VIL002407,153.7
VIL002408,50.5
VIL002409,206.5
VIL002410,12.4
VIL002411,179.7
VIL002412,174.3
VIL002413,111.7
VIL002414,111.7
VIL002415,21.8
VIL002416,183.6
VIL002417,260.5
VIL002418,110.6
VIL002419,165.8
VIL002420,178.0
VIL002421,95.7
VIL002422,46.2
VIL002423,174.4
VIL002424,136.0
VIL002425,0.0
VIL002426,169.0
VIL002427,98.1
VIL002428,19.7
VIL002429,66.6
VIL002430,68.2
VIL002431,63.9
VIL002432,112.0
VIL002433,69.6
VIL002434,128.3
VIL002435,191.1
VIL002436,107.5
VIL002437,133.2
VIL002438,123.6
VIL002439,150.1
VIL002440,176.6
VIL002441,183.9
VIL002442,97.1
VIL002443,19.6
VIL002444,255.4
VIL002445,69.8
VIL002446,202.7
VIL002447,207.7
VIL002448,187.8
VIL002449,34.9
VIL002450,88.8
VIL002451,69.3
VIL002452,250.3
VIL002453,71.4
VIL002454,57.6
VIL002455,190.0
VIL002456,208.2
VIL002457,29.1
VIL002458,123.5
VIL002459,232.0
VIL002460,45.5
VIL002461,19.9
VIL002462,63.3
VIL002463,42.7
VIL002464,41.1
VIL002465,203.7
VIL002466,204.2
VIL002467,263.0
VIL002468,157.0
VIL002469,159.4
VIL002470,85.2
VIL002471,26.4
VIL002472,8.5
VIL002473,63.7
VIL002474,127.8
VIL002475,33.3
VIL002476,82.0
VIL002477,113.4
VIL002478,188.7
VIL002479,186.3
VIL002480,66.6
VIL002481,91.2
VIL002482,63.3
VIL002483,42.8
VIL002484,107.4
VIL002485,105.1
VIL002486,181.1
VIL002487,135.7
VIL002488,98.8
VIL002489,91.1
VIL002490,68.5
VIL002491,140.7
VIL002492,85.1
VIL002493,151.7
VIL002494,125.5
VIL002495,101.1
VIL002496,76.3
VIL002497,189.1
VIL002498,73.5
VIL002499,76.5
VIL002500,49.5
VIL002501,55.2
VIL002502,106.9
VIL002503,21.1
VIL002504,178.8
VIL002505,196.4
VIL002506,101.6
VIL002507,185.4
VIL002508,113.1
VIL002509,63.0
VIL002510,60.7
VIL002511,50.2
VIL002512,156.5
VIL002513,250.6
VIL002514,113.9
VIL002515,94.2
VIL002516,127.7
VIL002517,125.9
VIL002518,43.8
VIL002519,84.4
VIL002520,29.6
VIL002521,206.6
VIL002522,112.8
VIL002523,66.4
VIL002524,253.7
VIL002525,4.4
VIL002526,133.0
VIL002527,73.0
VIL002528,250.3
VIL002529,16.9
VIL002530,59.9
VIL002531,14.9
VIL002532,47.4
VIL002533,188.0
VIL002534,54.6
VIL002535,58.0
VIL002536,97.0
VIL002537,242.0
VIL002538,61.1
VIL002539,68.5
VIL002540,95.5
VIL002541,57.9
VIL002542,174.2
VIL002543,85.7
VIL002544,209.5
VIL002545,247.3
VIL002546,205.5
VIL002547,201.8
VIL002548,255.2
VIL002549,217.1
VIL002550,48.7
VIL002551,129.0
VIL002552,85.6
VIL002553,74.4
VIL002554,251.8
VIL002555,52.0
VIL002556,167.9
VIL002557,69.6
VIL002558,224.0
VIL002559,164.8
VIL002560,69.5
VIL002561,11.2
VIL002562,241.4
VIL002563,144.2
VIL002564,61.4
VIL002565,97.2
VIL002566,137.6
VIL002567,110.3
VIL002568,137.3
VIL002569,115.1
VIL002570,241.9
VIL002571,12.2
VIL002572,71.6
VIL002573,118.7
VIL002574,80.7
VIL002575,11.3
VIL002576,126.7
VIL002577,0.0
VIL002578,195.7
VIL002579,65.5
VIL002580,247.9
VIL002581,32.1
VIL002582,141.8
VIL002583,117.0
VIL002584,122.5
VIL002585,115.8
VIL002586,101.7
VIL002587,49.0
VIL002588,235.0
VIL002589,60.9
VIL002590,90.1
VIL002591,182.3
VIL002592,195.7
VIL002593,182.2
VIL002594,52.9
VIL002595,152.1
VIL002596,90.9
VIL002597,245.1
VIL002598,25.5
VIL002599,235.6
VIL002600,101.7
VIL002601,100.2
VIL002602,25.4
VIL002603,89.1
VIL002604,239.6
VIL002605,200.4
VIL002606,190.2
VIL002607,33.3
VIL002608,54.7
VIL002609,206.0
VIL002610,254.2
VIL002611,255.2
VIL002612,200.7
VIL002613,124.5
VIL002614,0.0
VIL002615,206.7
VIL002616,144.1
VIL002617,26.5
VIL002618,125.7
VIL002619,106.5
VIL002620,222.7
VIL002621,15.7
VIL002622,135.5
VIL002623,81.3
VIL002624,256.1
VIL002625,97.4
VIL002626,239.4
VIL002627,96.3
VIL002628,240.7
VIL002629,79.3
VIL002630,21.9
VIL002631,74.3
VIL002632,182.9
VIL002633,76.8
VIL002634,46.9
VIL002635,31.9
VIL002636,78.8
VIL002637,45.0
VIL002638,20.0
VIL002639,58.0
VIL002640,42.4
VIL002641,274.2
VIL002642,68.9
VIL002643,77.2
VIL002644,171.7
VIL002645,212.5
VIL002646,59.9
VIL002647,195.5
VIL002648,109.6
VIL002649,198.0
VIL002650,134.8
VIL002651,193.9
VIL002652,241.3
VIL002653,128.7
VIL002654,92.5
VIL002655,129.0
VIL002656,45.9
VIL002657,248.5
VIL002658,227.0
VIL002659,84.3
VIL002660,70.8
VIL002661,136.4
VIL002662,161.4
VIL002663,42.7
VIL002664,85.0
VIL002665,86.2
VIL002666,175.3
VIL002667,119.4
VIL002668,142.9
VIL002669,95.5
VIL002670,117.7
VIL002671,168.4
VIL002672,139.4
VIL002673,93.1
VIL002674,83.9
VIL002675,88.6
VIL002676,91.1
VIL002677,230.6
VIL002678,172.8
VIL002679,209.1
VIL002680,69.4
VIL002681,34.2
VIL002682,146.5
VIL002683,236.6
VIL002684,109.6
VIL002685,167.9
VIL002686,228.0
VIL002687,145.5
VIL002688,119.6
VIL002689,215.8
VIL002690,158.8
VIL002691,18.6
VIL002692,191.8
VIL002693,121.0
VIL002694,7.7
VIL002695,190.4
VIL002696,128.4
VIL002697,69.3
VIL002698,182.2
VIL002699,165.3
VIL002700,179.2
VIL002701,28.5
VIL002702,52.1
VIL002703,223.4
VIL002704,119.8
VIL002705,248.6
VIL002706,189.0
VIL002707,82.8
VIL002708,78.1
VIL002709,74.6
VIL002710,220.7
VIL002711,83.1
VIL002712,109.7
VIL002713,123.6
VIL002714,247.2
VIL002715,145.5
VIL002716,83.6
VIL002717,101.6
VIL002718,158.6
VIL002719,183.0
VIL002720,97.8
VIL002721,146.8
VIL002722,217.2
VIL002723,199.9
VIL002724,157.4
VIL002725,31.6
VIL002726,211.5
VIL002727,187.4
VIL002728,130.4
VIL002729,107.8
VIL002730,122.5
VIL002731,164.0
VIL002732,122.0
VIL002733,68.3
VIL002734,210.7
VIL002735,149.5
VIL002736,73.9
VIL002737,61.1
VIL002738,15.1
VIL002739,145.7
VIL002740,91.2
VIL002741,251.9
VIL002742,193.3
VIL002743,199.0
VIL002744,55.1
VIL002745,167.7
VIL002746,56.8
VIL002747,211.3
VIL002748,72.4
VIL002749,38.1
VIL002750,158.6
VIL002751,158.3
VIL002752,134.7
VIL002753,21.1
VIL002754,125.0
VIL002755,54.2
VIL002756,141.0
VIL002757,19.1
VIL002758,16.4
VIL002759,110.0
VIL002760,263.9
VIL002761,222.4
VIL002762,100.9
VIL002763,231.6
VIL002764,253.1
VIL002765,91.0
VIL002766,242.4
VIL002767,274.1
VIL002768,184.1
VIL002769,32.5
VIL002770,94.8
VIL002771,4.3
VIL002772,157.8
VIL002773,139.8
VIL002774,204.6
VIL002775,263.0
VIL002776,243.4
VIL002777,171.9
VIL002778,206.3
VIL002779,209.6
VIL002780,81.5
VIL002781,71.0
VIL002782,73.0
VIL002783,115.1
VIL002784,111.9
VIL002785,166.9
VIL002786,152.2
VIL002787,197.1
VIL002788,133.5
VIL002789,63.6
VIL002790,97.6
VIL002791,93.0
